"decimalLongitude","decimalLatitude","species"
4319437.08440669,3542906.63976092,"Campanula latifolia"
4321556.69577377,3689856.59543142,"Campanula latifolia"
4323310.95620848,3533850.80542691,"Campanula latifolia"
4321123.7362575,3728847.25347887,"Campanula latifolia"
4320352.33398725,3675878.46677687,"Campanula latifolia"
4319889.28709829,3712872.17393725,"Campanula latifolia"
4315250.91116115,3599965.76208046,"Campanula latifolia"
4331266.98983756,3737694.67867881,"Campanula latifolia"
4318037.63759711,3584926.83080382,"Campanula latifolia"
4332772.11827438,3703688.01704349,"Campanula latifolia"
4308288.45643226,3603065.15867749,"Campanula latifolia"
4344229.60895559,3596547.81390922,"Campanula latifolia"
4308429.97547002,3543063.35299272,"Campanula latifolia"
4326957.95410584,3578799.0286059,"Campanula latifolia"
4313347.54124873,3536992.97528904,"Campanula latifolia"
4310806.56511487,3708005.54388432,"Campanula latifolia"
4315594.04357925,3692941.84013965,"Campanula latifolia"
4312061.82990708,3587012.2285135,"Campanula latifolia"
4308130.5436632,3592068.04629596,"Campanula latifolia"
4313767.82655752,3635982.67492751,"Campanula latifolia"
4317252.51728414,3599937.08069451,"Campanula latifolia"
4295106.10773155,3591253.18649867,"Campanula latifolia"
4308372.84093203,3539063.89190365,"Campanula latifolia"
4312318.38060005,3535007.55542484,"Campanula latifolia"
4300497.36037717,3618174.79918101,"Campanula latifolia"
4306500.02335123,3548091.05258286,"Campanula latifolia"
4302628.52011099,3627143.37514239,"Campanula latifolia"
4295364.02594069,3609248.51451153,"Campanula latifolia"
4301434.4453428,3683148.68418174,"Campanula latifolia"
4299152.16801628,3594195.74126203,"Campanula latifolia"
4306215.12098453,3598095.03006438,"Campanula latifolia"
4288573.23284712,3554344.76485881,"Campanula latifolia"
4304904.01024623,3646107.88458479,"Campanula latifolia"
4281037.95204705,3587451.66619932,"Campanula latifolia"
4288403.84227505,3751307.92700902,"Campanula latifolia"
4296082.91994613,3659231.07621047,"Campanula latifolia"
4302240.6347691,3600151.54891639,"Campanula latifolia"
4285813.44498404,3571384.35586747,"Campanula latifolia"
4283557.03701922,3762371.16666598,"Campanula latifolia"
4290174.18507509,3735290.29806299,"Campanula latifolia"
4290988.54817112,3583311.48399375,"Campanula latifolia"
4280795.46166985,3570454.88320595,"Campanula latifolia"
4289172.85964033,3596336.90521107,"Campanula latifolia"
4232077.43078678,3664123.51081692,"Campanula latifolia"
4254586.02804478,3627818.89565357,"Campanula latifolia"
4244617.82082425,3700941.78934088,"Campanula latifolia"
4276581.08179328,3695497.93247943,"Campanula latifolia"
4236995.08441868,3728036.99019433,"Campanula latifolia"
4274517.92368449,3621541.51893932,"Campanula latifolia"
4239169.38290916,3740002.00384846,"Campanula latifolia"
4287128.40144839,3593365.8406548,"Campanula latifolia"
4272174.2623104,3667567.29543488,"Campanula latifolia"
4277635.08376236,3629496.87436194,"Campanula latifolia"
4277708.67080127,3773447.95939935,"Campanula latifolia"
4282222.32770989,3739401.48652711,"Campanula latifolia"
4262895.76251895,3578705.24913649,"Campanula latifolia"
4214855.61089929,3720341.18515709,"Campanula latifolia"
4222572.12893409,3629258.43064485,"Campanula latifolia"
4281810.77702312,3641436.5480128,"Campanula latifolia"
4246149.23949404,3737906.89654352,"Campanula latifolia"
4218540.37557094,3627313.41351432,"Campanula latifolia"
4373905.41600873,3445456.37987715,"Campanula latifolia"
4068036.56241074,3012953.41763906,"Campanula latifolia"
4094924.53430449,3038811.02668147,"Campanula latifolia"
4088042.21598549,3120702.63891256,"Campanula latifolia"
4375130.43123719,3004435.64691773,"Campanula latifolia"
4411656.1348351,3100424.45599208,"Campanula latifolia"
4298053.63259144,4126966.87323935,"Campanula latifolia"
3653225.99202259,2364970.22246126,"Campanula latifolia"
3513024.71263007,2252005.82949966,"Campanula latifolia"
3980212.95979163,2455163.70050559,"Campanula latifolia"
3459260.30318309,2259623.795957,"Campanula latifolia"
4016732.23230931,2404500.86118171,"Campanula latifolia"
3547778.9565734,2239429.08467721,"Campanula latifolia"
4060945.078893,2570483.4776047,"Campanula latifolia"
4140685.60139881,4379374.9543688,"Campanula latifolia"
4202005.04467312,4420285.01109171,"Campanula latifolia"
4539774.45342903,4830942.63077302,"Campanula latifolia"
3891393.55115175,3150754.59637848,"Campanula latifolia"
3955328.7908446,3282401.34584861,"Campanula latifolia"
4092722.03093197,3343774.84183331,"Campanula latifolia"
4091639.14168521,3371821.93598618,"Campanula latifolia"
4119355.70313244,3254586.59924847,"Campanula latifolia"
4042498.38808223,3201585.42992548,"Campanula latifolia"
4348930.50610698,4138839.63451103,"Campanula latifolia"
4298614.46541711,4186784.51943117,"Campanula latifolia"
4340415.64373065,4448299.94136576,"Campanula latifolia"
4327685.86537251,4026296.85225691,"Campanula latifolia"
4508372.20895808,4813555.09226038,"Campanula latifolia"
4182890.96450222,4380467.74353705,"Campanula latifolia"
4138187.00342355,4349205.70801684,"Campanula latifolia"
4535093.86800555,4903897.34938339,"Campanula latifolia"
4536831.9377292,4906303.30539205,"Campanula latifolia"
4351456.45175291,4109600.1288742,"Campanula latifolia"
4263097.3248183,4032550.77520308,"Campanula latifolia"
4242281.00117792,4194348.2583032,"Campanula latifolia"
4238566.73778587,4197539.669195,"Campanula latifolia"
4348827.3463587,4073240.99176472,"Campanula latifolia"
4430248.42450617,4650655.17335869,"Campanula latifolia"
4259208.29016535,4411116.98184007,"Campanula latifolia"
4225755.72925091,4393026.59890648,"Campanula latifolia"
3524311.14013021,3639759.96991526,"Campanula latifolia"
3552579.79609751,3580116.07696337,"Campanula latifolia"
3558331.76641554,3643175.28612777,"Campanula latifolia"
3575377.31842342,3636235.43343464,"Campanula latifolia"
3533285.51002745,3597592.3820701,"Campanula latifolia"
3572533.19037899,3596065.40741353,"Campanula latifolia"
4532096.44821644,2907806.95920531,"Campanula latifolia"
4675934.63128262,3956584.57364762,"Campanula latifolia"
4673822.74907144,3853841.98797151,"Campanula latifolia"
4486477.41197384,4138302.42608863,"Campanula latifolia"
4658564.40994722,3907316.7333685,"Campanula latifolia"
4733012.07262347,3772180.91295311,"Campanula latifolia"
4754847.93405097,4491940.96492609,"Campanula latifolia"
4497535.35219692,3845750.8332784,"Campanula latifolia"
4466273.37788366,4009167.58130692,"Campanula latifolia"
4595160.21803796,4067370.73713596,"Campanula latifolia"
4613231.16409777,3920799.52255037,"Campanula latifolia"
4669271.6750476,4061515.30421758,"Campanula latifolia"
4634150.37331292,4178489.92164994,"Campanula latifolia"
4621750.86848991,4162367.04029626,"Campanula latifolia"
4723044.50232425,3757346.29826339,"Campanula latifolia"
4780947.17482776,4011827.79736336,"Campanula latifolia"
3543774.96695924,2240146.20763691,"Campanula latifolia"
3661619.03918315,2208964.39133854,"Campanula latifolia"
3552876.83098825,2229264.0172138,"Campanula latifolia"
3593587.48855607,2235413.87546155,"Campanula latifolia"
3532955.18022008,2231161.17929201,"Campanula latifolia"
3542915.35344013,2230211.73889356,"Campanula latifolia"
3602690.31253107,2224537.34840417,"Campanula latifolia"
3564560.42163556,2248186.33161734,"Campanula latifolia"
3690658.32191212,2196228.75622886,"Campanula latifolia"
3679830.36933609,2187239.84117531,"Campanula latifolia"
3887459.00704873,2488590.9193637,"Campanula latifolia"
3863940.01840599,2450631.55257171,"Campanula latifolia"
3744246.11179768,2461853.86779063,"Campanula latifolia"
3826711.50510244,2484221.80522529,"Campanula latifolia"
3777735.77404827,2498861.29477788,"Campanula latifolia"
3760480.56039325,2530621.28940572,"Campanula latifolia"
3766868.37353989,2489843.61357732,"Campanula latifolia"
3756896.02380471,2490783.60885737,"Campanula latifolia"
3756002.59032938,2480826.30228002,"Campanula latifolia"
3758686.14256258,2510700.88110652,"Campanula latifolia"
3983680.25472563,2439552.3919676,"Campanula latifolia"
4038923.18877223,2494689.89841691,"Campanula latifolia"
4057993.28952502,2482911.10358666,"Campanula latifolia"
4048012.69895842,2483823.55834935,"Campanula latifolia"
4055323.48926353,2453055.49819956,"Campanula latifolia"
3996329.72212586,2468489.43298607,"Campanula latifolia"
4017180.24834405,2476610.15873333,"Campanula latifolia"
4006309.26851285,2467573.4721623,"Campanula latifolia"
4047122.12776656,2473870.21538266,"Campanula latifolia"
3974589.61351605,2450421.40814724,"Campanula latifolia"
3998112.19769642,2488395.90322104,"Campanula latifolia"
4009876.04795122,2507388.30323531,"Campanula latifolia"
3964610.08190189,2451340.62628463,"Campanula latifolia"
4031621.17517916,2525467.99492508,"Campanula latifolia"
4003640.50641306,2437719.61834339,"Campanula latifolia"
4016289.45771675,2466657.95531022,"Campanula latifolia"
3980128.55559624,2399758.79836796,"Campanula latifolia"
4664346.96308814,4053925.64555802,"Campanula latifolia"
4665008.62227904,4050069.62862304,"Campanula latifolia"
4682353.1093587,4060143.96748597,"Campanula latifolia"
4663895.65764889,4054671.85893451,"Campanula latifolia"
4527799.42521798,3906465.02725075,"Campanula latifolia"
4577650.65415111,3720115.75890433,"Campanula latifolia"
4379714.08360226,4007951.88780343,"Campanula latifolia"
4390283.20997179,4188410.68693558,"Campanula latifolia"
4370728.01673268,4521410.67710959,"Campanula latifolia"
4282640.24263595,4439817.3597699,"Campanula latifolia"
4342488.02515768,4468787.20422402,"Campanula latifolia"
4309807.448696,4065214.55436237,"Campanula latifolia"
4326553.08370197,4101150.61515416,"Campanula latifolia"
4338250.90899052,4065413.31203875,"Campanula latifolia"
4140590.91303232,4244554.72394852,"Campanula latifolia"
4143291.94290132,4252806.41369888,"Campanula latifolia"
4407877.8369658,4641346.70465453,"Campanula latifolia"
4394445.95485122,4128934.70894006,"Campanula latifolia"
4204281.44443636,4215536.63272387,"Campanula latifolia"
4248152.82925396,4038611.8940901,"Campanula latifolia"
4189752.05026265,4072192.1407106,"Campanula latifolia"
4339163.56544276,4008265.37946662,"Campanula latifolia"
4340330.34470745,4011759.78237366,"Campanula latifolia"
4272650.63367944,4044534.65316291,"Campanula latifolia"
4188509.22810632,3979288.55148675,"Campanula latifolia"
4191198.67249086,3972325.68436216,"Campanula latifolia"
4197695.82589416,3996210.4061155,"Campanula latifolia"
4196212.23606742,3965707.64784247,"Campanula latifolia"
4274094.31980844,4041339.68737767,"Campanula latifolia"
4259719.4400668,4015379.67023949,"Campanula latifolia"
4260212.80697539,4015520.5778836,"Campanula latifolia"
4307315.17435652,4015168.39720362,"Campanula latifolia"
4391220.86129445,4164988.49153191,"Campanula latifolia"
4380020.68276349,4454737.80805251,"Campanula latifolia"
4243472.45611217,4065237.37633823,"Campanula latifolia"
4286453.64389103,4127340.4686369,"Campanula latifolia"
4182665.13126868,4252262.39281376,"Campanula latifolia"
4306068.49747188,4059408.88073218,"Campanula latifolia"
4354309.06685903,4105747.07345138,"Campanula latifolia"
4293164.07470806,3979089.19135776,"Campanula latifolia"
4301868.51313032,4487982.34715846,"Campanula latifolia"
4389582.67372885,4137054.40733497,"Campanula latifolia"
4386402.19556971,4160273.75809524,"Campanula latifolia"
4386166.22335383,4162243.48631117,"Campanula latifolia"
4389501.82671862,4153015.77747983,"Campanula latifolia"
4389465.98686149,4149325.66855143,"Campanula latifolia"
4195901.4584042,4433900.10623296,"Campanula latifolia"
4135090.72115295,4151195.34304048,"Campanula latifolia"
4133168.22105708,4239971.33770275,"Campanula latifolia"
4435560.8073418,4609280.91363974,"Campanula latifolia"
4093389.93680961,4131493.44319509,"Campanula latifolia"
4286570.59868331,4474939.46026136,"Campanula latifolia"
4439602.86271631,4603811.25653467,"Campanula latifolia"
4308795.30635284,4193378.82332549,"Campanula latifolia"
4370691.50323998,4159194.7633023,"Campanula latifolia"
4372374.1983902,4164155.06006067,"Campanula latifolia"
4364297.64486981,4173859.11344207,"Campanula latifolia"
4366796.30765103,4173220.87615395,"Campanula latifolia"
4358587.85567615,4184172.67851511,"Campanula latifolia"
4105380.2223293,4264308.03656311,"Campanula latifolia"
4096971.95450649,4273070.49916302,"Campanula latifolia"
4186473.02611782,3986099.85092382,"Campanula latifolia"
4332562.19826136,4185226.6441795,"Campanula latifolia"
4321667.22778234,4277966.69881018,"Campanula latifolia"
4108027.1218325,4309921.7404133,"Campanula latifolia"
4109094.91730973,4307319.41106314,"Campanula latifolia"
4376563.79712666,4154881.21756387,"Campanula latifolia"
4380944.96987893,4102565.50608749,"Campanula latifolia"
4390040.21685873,4113393.6518966,"Campanula latifolia"
4338697.91317305,4509442.04857996,"Campanula latifolia"
4372519.30862774,4516252.92125756,"Campanula latifolia"
4344514.91438161,4463905.2626216,"Campanula latifolia"
4449969.57650948,4710330.2141788,"Campanula latifolia"
4449947.83299406,4709332.44154134,"Campanula latifolia"
4239963.85625276,4436013.5453331,"Campanula latifolia"
4247035.51065649,4431635.715601,"Campanula latifolia"
4256211.71283405,4440086.76764176,"Campanula latifolia"
4259269.73931579,4440985.9647935,"Campanula latifolia"
4244846.69058423,4436474.87655741,"Campanula latifolia"
4236944.20271712,4432828.38382399,"Campanula latifolia"
4251825.34668138,4438501.71349848,"Campanula latifolia"
4430849.89915957,4618250.65521332,"Campanula latifolia"
4438024.85044698,4644646.59020464,"Campanula latifolia"
4358041.8500268,4480467.00082409,"Campanula latifolia"
4221513.9132678,4432476.03514317,"Campanula latifolia"
4237241.49129509,4415438.17844341,"Campanula latifolia"
4224415.16988169,4444983.06347858,"Campanula latifolia"
4228000.62917304,4429303.70632561,"Campanula latifolia"
4233187.34661868,4413202.32971629,"Campanula latifolia"
4234861.94431411,4431004.4023972,"Campanula latifolia"
4218598.1539975,4439185.26311224,"Campanula latifolia"
4331668.67678491,4430692.07470103,"Campanula latifolia"
4103341.60027977,4075440.22476321,"Campanula latifolia"
4328801.97283263,4547973.53378009,"Campanula latifolia"
4295646.61598125,4480419.41397447,"Campanula latifolia"
4479459.14851912,4727068.93918255,"Campanula latifolia"
4075302.57846211,4302694.81670132,"Campanula latifolia"
4070138.80639653,4314005.64312231,"Campanula latifolia"
4524403.50764652,3852173.97154408,"Campanula latifolia"
4523344.28247887,3847691.0370908,"Campanula latifolia"
4453668.68566657,3882773.90237464,"Campanula latifolia"
4453642.864269,3854465.83373682,"Campanula latifolia"
4518567.19743856,3949124.40595617,"Campanula latifolia"
4477918.93549779,3821341.29662058,"Campanula latifolia"
4201783.34849832,4043286.60223673,"Campanula latifolia"
4246042.20826157,4406151.3727482,"Campanula latifolia"
4250615.39390314,4396178.89701461,"Campanula latifolia"
4283458.27915801,4386553.18425611,"Campanula latifolia"
4245675.78737917,4404513.15178031,"Campanula latifolia"
4245588.48792532,4392727.07306628,"Campanula latifolia"
4243442.81051059,4383717.37540332,"Campanula latifolia"
4234201.55203742,4409120.43490227,"Campanula latifolia"
4196259.84588101,4419338.08345416,"Campanula latifolia"
4199201.40362125,4419788.98303898,"Campanula latifolia"
4199202.16012924,4421203.01430457,"Campanula latifolia"
4157954.98650195,4415655.86858932,"Campanula latifolia"
4159601.26864964,4168002.95873615,"Campanula latifolia"
4092678.48156836,4126121.58501186,"Campanula latifolia"
4242689.76396633,2767267.5253467,"Campanula latifolia"
4322085.40103348,2846700.87910645,"Campanula latifolia"
4769972.3718187,4065982.61474823,"Campanula latifolia"
4642465.70337537,3946749.63493004,"Campanula latifolia"
4601078.78493647,4427394.99556247,"Campanula latifolia"
4672627.05555317,3891910.49911745,"Campanula latifolia"
4670167.59466419,3886671.16027922,"Campanula latifolia"
4702329.22218573,4365585.25911372,"Campanula latifolia"
4700603.20673248,4390938.33888554,"Campanula latifolia"
4706949.03247064,4398950.19480375,"Campanula latifolia"
4684599.71869866,4389638.21830396,"Campanula latifolia"
